state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date
FL,regulator_with_placer,True,88.6,fuzzy,addr:81|city:100|zip:100,Mint Cannabis,4203 SE Federal Highway,Stuart,34997,Martin,AYR Cannabis Dispensary Stuart,3323 SE Federal Hwy,Stuart,34997.0,27.164318084716797,-80.22527313232422,73038.0,6107.111341583173,11.959500312805176,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0190,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,22627 Bayshore Road,Port Charlotte,33980,Charlotte,MUV Dispensary,22627 Bayshore Rd,Port Charlotte,33980.0,26.965909957885746,-82.07813262939453,72824.0,2930.5551360309673,24.849899291992188,MUV Dispensary,61ed5a32850f00528249a419,FL_0191,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,12 SW 2nd Street,Gainesville,32601,Alachua,AYR Cannabis Dispensary Gainesville,12 SW 2nd St,Gainesville,32601.0,29.651580810546875,-82.32682037353516,72536.0,2220.0526142441317,32.673099517822266,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0192,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,2952 Cleveland Avenue,Fort Myers,33901,Lee,AYR Cannabis Dispensary,2952 Cleveland Ave,Fort Myers,33901.0,26.623327255249023,-81.87262725830078,72210.0,3433.9927914774858,21.027999877929688,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0193,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,82.5,exact,addr:100|city:30|zip:100,Sunnyside*,134 Fernwood Boulevard,Fern Park,32730,Seminole,Sunnyside,134 Fernwood Blvd,Casselberry,32730.0,28.65677261352539,-81.34211730957031,71917.0,6345.076426298131,11.33430004119873,Sunnyside,61ed699b873a701e0aea037b,FL_0194,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.0,fuzzy,addr:85|city:100|zip:100,Planet 13,2560 State Route 50,Clermont,34711,Orange,VidaCann,2560 State Rte 50 #102,Clermont,34711.0,28.54803466796875,-81.70881652832031,71449.0,2623.762861338773,27.23150062561035,VidaCann,61ed6a381383661b0111107d,FL_0195,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,18941 Old Shady Hills Road,Spring Hill,34610,Hernando,MUV Dispensary,18941 Old Shady Hills Rd,Spring Hill,34610.0,28.433330535888672,-82.55188751220703,71346.0,3258.7902917528827,21.893400192260746,MUV Dispensary,61ed5a32850f00528249a419,FL_0196,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Curaleaf,1435 S Tamiami Trail,Sarasota,34239,Sarasota,Curaleaf,1435 S Tamiami Trl,Sarasota,34239.0,27.320457458496097,-82.52935791015625,71289.0,5215.301575398926,13.66919994354248,Curaleaf,60a391b56b7a694c7c956ebe,FL_0197,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Curaleaf,6835 Okeechobee Boulevard,West Palm Beach,33411,Palm Beach,Curaleaf,6835 Okeechobee Blvd,West Palm Beach,33413.0,26.70859718322754,-80.14850616455078,71162.0,6518.337982552369,10.917200088500977,Curaleaf,60a391b56b7a694c7c956ebe,FL_0198,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,2290 W International Speedway Boulevard,Daytona Beach,32114,Volusia,AYR Cannabis Dispensary Daytona Beach,2290 W International Speedway Blvd,Daytona Beach,32114.0,29.184844970703125,-81.07842254638672,71089.0,2006.9958784306116,35.42060089111328,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0199,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.6,fuzzy,addr:96|city:100|zip:100,Ayr Cannabis Dispensary,1907 Wells Road,Orange Park,32073,Clay,AYR Cannabis Dispensary Orange Park,1907-3 Wells Rd,Orange Park,32073.0,30.1873722076416,-81.73511505126953,70917.0,4833.887653672463,14.67080020904541,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0200,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GTI (Rise Dispensaries),11192 N Williams Street,Dunnellon,34432,Marion,RISE Cannabis,11192 N Williams St,Dunnellon,34432.0,29.061004638671875,-82.45462799072266,70421.0,3550.375977724329,19.834800720214844,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0201,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.6,fuzzy,addr:86|city:100|zip:100,MUV,290 Clyde Morris Boulevard,Ormond Beach,32174,Volusia,MUV Dispensary,290 Clyde Morris Blvd Ste 2B,Ormond Beach,32174.0,29.262279510498047,-81.094970703125,70226.0,2954.5204688695903,23.76900100708008,MUV Dispensary,61ed5a32850f00528249a419,FL_0202,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Insa,12426 US Hwy 19,Hudson,34667,Pasco,Insa,12426 U.S. Hwy 19,Hudson,34667.0,28.338014602661133,-82.6985092163086,70152.0,4636.769106436909,15.12950038909912,Insa,6422c347377dfb06e2fccf95,FL_0203,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,The Flowery,8669 Baymeadows Road,Jacksonville,32256,Duval,The Flowery,8669 Baymeadows Rd,Jacksonville,32256.0,30.221267700195312,-81.57786560058594,70149.0,5051.051089693726,13.88800048828125,The Flowery,64c41318a24d2836f5fd117d,FL_0204,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.6,fuzzy,addr:96|city:100|zip:100,Sunnyside*,18500 Bonita Crossings Boulevard,Bonita Springs,34135,Lee,Sunnyside,28500 Bonita Crossings Blvd,Bonita Springs,34135.0,26.322751998901367,-81.80464172363281,69952.0,11018.66538959288,6.3485002517700195,Sunnyside,61ed699b873a701e0aea037b,FL_0205,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,2725 College Street,Jacksonville,32205,Duval,Sunnyside,2725 College St,Jacksonville,32205.0,30.31434440612793,-81.69669342041016,69920.0,6277.213404985405,11.138700485229492,Sunnyside,61ed699b873a701e0aea037b,FL_0206,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Trulieve,1970 NW Federal Highway,Stuart,34994,Martin,Trulieve,1970 NW Federal Hwy,Stuart,34994.0,27.22919464111328,-80.26717376708984,69698.0,7667.884504848111,9.089599609375,Trulieve,600018e779364106f1345643,FL_0207,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.0,exact,addr:100|city:80|zip:100,Sunburn,308 3rd Street S,Jacksonville,32250,Duval,Sunburn Cannabis,308 3rd St S,Jacksonville Beach,32250.0,30.28501892089844,-81.39152526855469,69438.0,6453.285531415432,10.76010036468506,Sunburn Cannabis,64d2a23184b2d019c221dc00,FL_0208,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,MUV,2612 Santa Barbara Boulevard,Cape Coral,33914,Lee,MUV Dispensary,2616 Santa Barbara Blvd 6,Cape Coral,33914.0,26.60283851623535,-81.97476196289062,69418.0,2083.7548294471144,33.313899993896484,MUV Dispensary,61ed5a32850f00528249a419,FL_0209,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Ayr Cannabis Dispensary,6769 US Hwy 19 N,Pinellas Park,33781,Pinellas,AYR Cannabis Dispensary,6769 US Hwy N,Pinellas Park,33781.0,27.833829879760746,-82.68016052246094,68496.0,3268.375389768602,20.95720100402832,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0210,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,89.2,fuzzy,addr:82|city:100|zip:100,FLUENT,9510 Atlantic Boulevard,Jacksonville,32225,Duval,FLUENT Cannabis Care,9510 Atlantic Blvd Suite 2,Jacksonville,32225.0,30.32015609741211,-81.55123901367188,68447.0,6165.341011817868,11.101900100708008,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0211,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,520 Stirling Road,Dania Beach,33004,Broward,Trulieve,520 Stirling Rd,Dania Beach,33004.0,26.048818588256836,-80.14840698242188,68421.0,3033.975483300973,22.551599502563477,Trulieve,600018e779364106f1345643,FL_0212,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,4465 W King Street,Cocoa,32926,Brevard,Trulieve,4465 W King St,Cocoa,32926.0,28.359363555908203,-80.79309844970703,68392.0,1907.8915668215025,35.846900939941406,Trulieve,600018e779364106f1345643,FL_0213,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,80.5,exact,addr:100|city:22|zip:100,Curaleaf,19416 Bruce B Downs Boulevard,Wesley Chapel,33647,Pasco,Curaleaf,19416 Bruce B Downs Blvd,Tampa,33647.0,28.15031623840332,-82.35401153564453,68325.0,2132.377598342004,32.04169845581055,Curaleaf,60a391b56b7a694c7c956ebe,FL_0214,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,8435 4th Street N,St. Petersburg,33702,Pinellas,Trulieve,8435 4th St N,St. Petersburg,33702.0,27.848987579345703,-82.6384048461914,68320.0,4741.513839558822,14.408900260925291,Trulieve,600018e779364106f1345643,FL_0215,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Ayr Cannabis Dispensary,8050 Philips Highway,Jacksonville,32217,Duval,AYR Cannabis Dispensary,8050 Philips Hwy,Jacksonville,32217.0,30.22375869750977,-81.58811950683594,68291.0,5184.951598803689,13.171000480651855,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0216,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,5001 S US Hwy 1,Fort Pierce,34982,St. Lucie,Sanctuary Cannabis,5001 S US Hwy 1,Fort Pierce,34982.0,27.373760223388672,-80.32656860351562,68087.0,4234.713743614808,16.07830047607422,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0217,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GTI (Rise Dispensaries),420 W Brandon Boulevard,Brandon,33511,Hillsborough,RISE Cannabis,420 W Brandon Blvd,Brandon,33511.0,27.938142776489254,-82.29066467285156,67907.0,6379.538861523655,10.64449977874756,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0218,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,9760 San Jose Boulevard,Jacksonville,32257,Duval,Curaleaf,9760 San Jose Blvd,Jacksonville,32257.0,30.200454711914062,-81.61955261230469,67693.0,3776.668199441161,17.923999786376953,Curaleaf,60a391b56b7a694c7c956ebe,FL_0219,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,763 Atlantic Boulevard,Atlantic Beach,32233,Duval,FLUENT Cannabis Care,763 Atlantic Blvd,Atlantic Beach,32233.0,30.324901580810547,-81.4088363647461,67470.0,3311.199644296338,20.376300811767575,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0220,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,8465 Heritage Green Way,Bradenton,34212,Manatee,MUV Dispensary,8465 Heritage Green Way,Bradenton,34212.0,27.488462448120117,-82.45548248291016,66746.0,3266.594644648738,20.432899475097656,MUV Dispensary,61ed5a32850f00528249a419,FL_0221,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,1070 Edgewood Avenue S,Jacksonville,32205,Duval,Sanctuary Cannabis,1070 Edgewood Ave S,Jacksonville,32205.0,30.310720443725582,-81.71669006347656,66502.0,3008.2554053334666,22.10650062561035,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0222,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,463128 State Road 200,Yulee,32097,Nassau,MUV Dispensary,463128 State Rd 200,Yulee,32097.0,30.631563186645508,-81.60343170166016,66157.0,3021.6263347824693,21.894500732421875,MUV Dispensary,61ed5a32850f00528249a419,FL_0223,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,92.2,fuzzy,addr:87|city:100|zip:100,Ayr Cannabis Dispensary,9304 US Hwy 19 N,Port Richey,34668,Pasco,AYR Cannabis Dispensary Port Richey,9314 U.S. Hwy 19,Port Richey,34668.0,28.292457580566406,-82.70915222167969,66123.0,2215.8142605714825,29.841400146484375,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0224,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,88.6,fuzzy,addr:81|city:100|zip:100,Trulieve,4020 NW 26th Street,Miami,33142,Miami-Dade,Trulieve,4020 Northwest 26th Street,Miami,33142.0,25.799373626708984,-80.26219177246094,66085.0,4898.668568774561,13.490400314331056,Trulieve,600018e779364106f1345643,FL_0225,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,9070 SW State Road 200,Ocala,34481,Marion,Trulieve,9070 SW State Rd 200,Ocala,34481.0,29.066301345825195,-82.26972961425781,65975.0,2286.899755686473,28.84910011291504,Trulieve,600018e779364106f1345643,FL_0226,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Jungle Boys,31650 US Hwy 19,Palm Harbor,34684,Pinellas,Jungle Boys,31650 Us Hwy 19 N,Palm Harbor,34684.0,28.059818267822266,-82.73966979980469,65892.0,8550.295949408632,7.706399917602539,Jungle Boys,64c412fc7284183da26680b9,FL_0227,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Surterra Wellness,14906 Tamiami Trail,North Port,34287,Sarasota,Surterra Wellness,14906 Tamiami Trl,North Port,34287.0,27.03913116455078,-82.22467041015625,65789.0,2748.5836673533536,23.93560028076172,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0228,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,10175 Tamiami Trail,Punta Gorda,33950,Charlotte,Trulieve,10175 Tamiami Trail,Punta Gorda,33950.0,26.882530212402344,-82.0169906616211,65783.0,4225.309601000179,15.56879997253418,Trulieve,600018e779364106f1345643,FL_0229,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,1839 SW College Road,Ocala,34471,Marion,Curaleaf,1839 Sw College Rd,Ocala,34471.0,29.176408767700195,-82.1565933227539,65673.0,8987.313944144022,7.307300090789795,Curaleaf,60a391b56b7a694c7c956ebe,FL_0230,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,92.8,fuzzy,addr:88|city:100|zip:100,MUV,850 S Moody Road,Palatka,32177,Putnam,MUV Dispensary,850 S Moody Rd #101,Palatka,32177.0,29.63775062561035,-81.67941284179688,65345.0,3524.389436625007,18.540800094604492,MUV Dispensary,61ed5a32850f00528249a419,FL_0231,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Surterra Wellness,3975 W Boynton Beach Boulevard,Boynton Beach,33436,Palm Beach,Surterra Wellness,3975 W Boynton Beach Blvd,Boynton Beach,33435.0,26.527503967285156,-80.1062240600586,65154.0,4604.750888207931,14.149299621582031,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0232,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Ayr Cannabis Dispensary,1285 1st Street,Winter Haven,33880,Polk,AYR Cannabis Dispensary Winter Haven,1285 1st St S,Winter Haven,33880.0,28.00800514221191,-81.72726440429688,65023.0,6481.946863890305,10.031399726867676,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0233,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,941 N Cocoa Boulevard,Cocoa,32922,Brevard,FLUENT Cannabis Care,941 N Cocoa Blvd,Cocoa,32922.0,28.372175216674805,-80.73641204833984,64476.0,3008.833897541726,21.42889976501465,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0234,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.6,fuzzy,addr:91|city:100|zip:100,Jungle Boys,602 N Dale Mabry Highway,Tampa,33609,Hillsborough,Jungle Boys,602 N Dale Mabry Hwy,Tampa,33609.0,27.94949722290039,-82.50613403320312,64398.0,4457.472783361686,14.447199821472168,Jungle Boys,64c412fc7284183da26680b9,FL_0235,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,411 E 23rd Street,Panama City,32405,Bay,Surterra Wellness,411 E 23rd St,Panama City,32405.0,30.190099716186523,-85.65343475341797,63915.0,4100.874510357503,15.585700035095217,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0236,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,92.8,fuzzy,addr:88|city:100|zip:100,Sunnyside*,499 E Oakland Park,Oakland Park,33334,Broward,Sunnyside,499 E Oakland Park Blvd,Oakland Park,33334.0,26.16692543029785,-80.14063262939453,63762.0,3099.21441150654,20.57360076904297,Sunnyside,61ed699b873a701e0aea037b,FL_0237,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,GTI (Rise Dispensaries),11561 N Kendall Drive,Miami,33173,Miami-Dade,RISE Cannabis,11611 N Kendall Dr,Miami,33173.0,25.68790054321289,-80.38099670410156,63504.0,7757.350432516096,8.186300277709961,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0238,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,7702 E Hillsborough Avenue,Tampa,33610,Hillsborough,Trulieve,7702 E Hillsborough Ave,Tampa,33610.0,27.996671676635746,-82.3704833984375,63348.0,3106.557946947393,20.391700744628903,Trulieve,600018e779364106f1345643,FL_0239,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,The Flowery,1113 S 30th Avenue,Hollywood,33020,Broward,The Flowery,1113 S 30th Ave,Hollywood,33020.0,26.00100898742676,-80.16717529296875,63275.0,4358.052439573894,14.519100189208984,The Flowery,64c41318a24d2836f5fd117d,FL_0240,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,98.2,fuzzy,addr:97|city:100|zip:100,Ayr Cannabis Dispensary,750 S US Hwy 17-92,Longwood,32750,Seminole,AYR Cannabis Dispensary,750 S US Hwy 17 92,Longwood,32750.0,28.69327163696289,-81.32811737060547,63094.0,3071.1342979783453,20.544200897216797,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0241,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.2,fuzzy,addr:77|city:100|zip:100,Surterra Wellness,6295 Minton Road NE,Palm Bay,32907,Brevard,Surterra Wellness,"6295 Minton Road NE Units 1, 2",Palm Bay,32907.0,28.00138282775879,-80.67221069335938,63071.0,3034.666825249116,20.78350067138672,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0242,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,591 S Semoran Boulevard,Winter Park,32792,Orange,Sunnyside,591 S Semoran Blvd,Winter Park,32792.0,28.590328216552734,-81.3064193725586,63006.0,9924.861805030288,6.348299980163574,Sunnyside,61ed699b873a701e0aea037b,FL_0243,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.8,exact,addr:100|city:87|zip:100,Curaleaf,5935 4th Street N,St. Petersburg,33703,Pinellas,Curaleaf,5935 4th St N,Saint Petersburg,33703.0,27.82590103149414,-82.63813781738281,62993.0,3608.693868903342,17.455900192260742,Curaleaf,60a391b56b7a694c7c956ebe,FL_0244,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.2,fuzzy,addr:77|city:100|zip:100,MUV,21126 State Road 54,Lutz,33558,Pasco,MUV Dispensary,21126 State Rd 54 Suite 104,Lutz,33558.0,28.191547393798828,-82.46666717529297,62952.0,2711.7184004490587,23.214799880981445,MUV Dispensary,61ed5a32850f00528249a419,FL_0245,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,MUV,725 Skymarks Drive,Jacksonville,32218,Duval,MUV Dispensary,725 Skymarks Dr #7,Jacksonville,32218.0,30.480926513671875,-81.63493347167969,62918.0,3461.5216798738425,18.17639923095703,MUV Dispensary,61ed5a32850f00528249a419,FL_0246,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Planet 13,5298 Sunbeam Road,Jacksonville,32257,Duval,VidaCann,5298 Sunbeam Rd #6,Jacksonville,32257.0,30.20578384399414,-81.57758331298828,62865.0,2323.4626181430535,27.05660057067871,VidaCann,61ed6a381383661b0111107d,FL_0247,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,Trulieve,11859 US Hwy 1,North Palm Beach,33408,Palm Beach,Trulieve,11859 US-1,North Palm Beach,33408.0,26.848819732666016,-80.0601806640625,62857.0,3281.852759450751,19.15290069580078,Trulieve,600018e779364106f1345643,FL_0248,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Trulieve,12889 Emerald Coast Parkway,Miramar Beach,32550,Walton,Trulieve,12889 Emerald Coast Pkwy,Miramar Beach,32550.0,30.384437561035156,-86.38758850097656,62804.0,2041.835438550473,30.75860023498535,Trulieve,600018e779364106f1345643,FL_0249,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,745 S Broad Street,Brooksville,34601,Hernando,Surterra Wellness,745 S Broad St,Brooksville,34601.0,28.549549102783203,-82.39720153808594,62715.0,6090.194940303786,10.297699928283691,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0250,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,4369 S Tamiami Trail,Venice,34293,Sarasota,MUV Dispensary,4369 S Tamiami Trail,Venice,34293.0,27.050392150878903,-82.38790893554688,62612.0,5669.117270317583,11.044400215148926,MUV Dispensary,61ed5a32850f00528249a419,FL_0251,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,98.8,fuzzy,addr:98|city:100|zip:100,MUV,2711 N Blairstone Road,Tallahassee,32301,Leon,MUV Dispensary,2711 N Blair Stone Rd,Tallahassee,32301.0,30.42490005493164,-84.24874877929688,62609.0,5097.373353086052,12.282600402832031,MUV Dispensary,61ed5a32850f00528249a419,FL_0252,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.6,fuzzy,addr:86|city:100|zip:100,MUV,6883 Navarre Parkway,Navarre,32566,Santa Rosa,MUV Dispensary,6863 Navarre Pkwy,Navarre,32566.0,30.40170669555664,-86.93587493896484,62475.0,6398.177289961148,9.76449966430664,MUV Dispensary,61ed5a32850f00528249a419,FL_0253,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,FLUENT,6340 N Wickham Road,Melbourne,32940,Brevard,FLUENT Cannabis Care,6340 N Wickham Rd #102,Melbourne,32940.0,28.214916229248047,-80.67353820800781,62291.0,1445.3171459441585,43.0984992980957,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0254,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,6930 Cypress Gardens Boulevard,Winter Haven,33884,Polk,AYR Cannabis Dispensary Winter Haven (Cypress Gardens),6930 Cypress Gardens Blvd,Winter Haven,33884.0,27.97783851623535,-81.65914916992188,62264.0,4646.740587061117,13.399499893188477,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0255,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,500 E Chase Street,Pensacola,32502,Escambia,FLUENT Cannabis Care,500 E Chase St,Pensacola,32502.0,30.416662216186523,-87.20378112792969,62183.0,3300.461209321405,18.840700149536133,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0256,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
